temp,pres,hum,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
37.41389083862305,1000.600341796875,25.111957550048828,0.0029093509074300528,0.004613059107214212,0.9889218211174011,-0.004403375089168549,0.0022119907662272453,0.00032228417694568634,2025-02-24 22:07:45.434375,0.30960428073860635
37.377777099609375,1000.599609375,25.15118408203125,0.0026669050566852093,0.0026707183569669724,0.9857537150382996,-0.0021999329328536987,0.0015376629307866096,-0.0003092437982559204,2025-02-24 22:07:45.564647,0.214955956686316
37.377777099609375,1000.59619140625,25.133079528808594,0.0029093509074300528,0.005584229249507189,0.987459659576416,-0.0017909854650497437,0.0038938531652092934,-0.000594189390540123,2025-02-24 22:07:45.691360,0.3580021982990934
37.323612213134766,1000.60107421875,25.1783390045166,0.0029093509074300528,0.004370266571640968,0.9855100512504578,-0.0013956576585769653,0.00048601068556308746,-0.0009201075881719589,2025-02-24 22:07:45.821625,0.2991069148252962
37.41389083862305,1000.59326171875,25.130062103271484,0.0016971214208751917,0.0048558516427874565,0.9864848256111145,-0.0007182583212852478,0.0001896992325782776,-0.0021512024104595184,2025-02-24 22:07:45.948280,0.29277388936198734
37.30555725097656,1000.593017578125,25.172304153442383,0.002424459205940366,0.0048558516427874565,0.9891654849052429,0.004130654036998749,-0.00011187605559825897,0.0012036040425300598,2025-02-24 22:07:46.078371,0.3081283455970718
37.377777099609375,1000.596435546875,25.18739128112793,0.0029093509074300528,0.0031563034281134605,0.9872159361839294,-0.0010162144899368286,0.0034752581268548965,-5.789846181869507e-05,2025-02-24 22:07:46.204972,0.24411371905963042
37.45000076293945,1000.592529296875,25.971891403198242,0.0021820133551955223,0.004613059107214212,0.9881907105445862,0.00014819949865341187,0.003124736249446869,0.000844927504658699,2025-02-24 22:07:46.335249,0.28994514665500665
37.377777099609375,1000.58544921875,25.07575035095215,0.0029093509074300528,0.004127473570406437,0.9889218211174011,0.0043373629450798035,0.0006888490170240402,-0.0003642421215772629,2025-02-24 22:07:46.461976,0.2867543036735257
37.41389083862305,1000.585205078125,25.03652572631836,0.0021820133551955223,0.0033990959636867046,0.9891654849052429,-0.002068065106868744,0.003048095852136612,0.0014042705297470093,2025-02-24 22:07:46.592250,0.22924366073588834
37.28750228881836,1000.581787109375,25.154199600219727,0.0021820133551955223,0.0048558516427874565,0.9891654849052429,-0.0026300176978111267,0.0017553968355059624,-0.0010297875851392746,2025-02-24 22:07:46.718924,0.3021531990659613
37.377777099609375,1000.583984375,25.003334045410156,0.002424459205940366,0.004370266571640968,0.9891654849052429,-0.002317763864994049,0.0010962886735796928,-0.0010257456451654434,2025-02-24 22:07:46.849050,0.2836629821220194
37.377777099609375,1000.5810546875,25.10894012451172,0.001939567388035357,0.0033990959636867046,0.987459659576416,-0.0016802921891212463,0.0007443074136972427,0.00016421638429164886,2025-02-24 22:07:46.979153,0.22251292894366922
37.35972213745117,1000.57373046875,25.009368896484375,0.0026669050566852093,0.0029135108925402164,0.9864848256111145,-0.003400847315788269,-0.0004816986620426178,-0.00192316435277462,2025-02-24 22:07:47.105766,0.22479274622471318
37.30555725097656,1000.578857421875,24.942989349365234,0.001212229602970183,0.0033990959636867046,0.9894092082977295,-0.002472393214702606,-0.0016870275139808655,-0.0012988410890102386,2025-02-24 22:07:47.235894,0.20478080614912486
37.43194580078125,1000.58154296875,25.03954315185547,0.0026669050566852093,0.0038846812676638365,0.988434374332428,-0.0012140274047851562,-0.0019512847065925598,-0.000680185854434967,2025-02-24 22:07:47.362578,0.2676738221918192
37.43194580078125,1000.5849609375,24.900747299194336,0.0029093509074300528,0.0038846812676638365,0.987459659576416,-0.0026649683713912964,-0.00044026970863342285,0.0002585221081972122,2025-02-24 22:07:47.492813,0.2759520013466569
37.35972213745117,1000.58837890625,25.1029052734375,0.001939567388035357,0.0048558516427874565,0.9886780977249146,0.0015927255153656006,0.0007453206926584244,0.0002852343022823334,2025-02-24 22:07:47.619518,0.2969739389442808
37.34166717529297,1000.59033203125,25.012386322021484,0.0029093509074300528,0.005098644178360701,0.9896529316902161,7.346272468566895e-05,-0.00022079795598983765,0.00026058778166770935,2025-02-24 22:07:47.749740,0.3330604776928843
37.30555725097656,1000.59521484375,24.99126625061035,0.001939567388035357,0.004127473570406437,0.9881907105445862,4.57763671875e-05,0.00189875066280365,0.0008777361363172531,2025-02-24 22:07:47.876418,0.25911947511929634
37.41389083862305,1000.5908203125,25.130062103271484,0.001212229602970183,0.0038846812676638365,0.9877033233642578,-0.0002106204628944397,0.0012500053271651268,0.0017493776977062225,2025-02-24 22:07:48.006514,0.23133462220017822
37.43194580078125,1000.59375,25.289979934692383,0.0021820133551955223,0.005341436713933945,0.9896529316902161,0.00038690119981765747,0.0017786584794521332,-0.0006810426712036133,2025-02-24 22:07:48.133153,0.32736049582783855
37.323612213134766,1000.5908203125,25.37748146057129,0.0026669050566852093,0.0036418887320905924,0.9896529316902161,0.0009947940707206726,0.0005232244729995728,0.0016834866255521774,2025-02-24 22:07:48.263433,0.25611106377868165
37.34166717529297,1000.5908203125,25.042560577392578,0.002424459205940366,0.005341436713933945,0.988434374332428,0.0016127079725265503,-7.967278361320496e-05,-0.0007598772644996643,2025-02-24 22:07:48.390133,0.33323696641831946
37.35972213745117,1000.590576171875,25.024456024169922,0.0014546754537150264,0.0048558516427874565,0.988434374332428,-0.0026401951909065247,0.0023102350533008575,0.003154199570417404,2025-02-24 22:07:48.520311,0.28791818029698973
37.35972213745117,1000.5947265625,25.00031852722168,0.0014546754537150264,0.005341436713933945,0.9894092082977295,-0.00017502903938293457,-0.0009994003921747208,-0.002020692452788353,2025-02-24 22:07:48.650423,0.314169192810277
37.35972213745117,1000.584716796875,25.06669807434082,0.0026669050566852093,0.0038846812676638365,0.9879470467567444,-0.0028264597058296204,-0.00035539641976356506,0.0025006793439388275,2025-02-24 22:07:48.777049,0.2677802717629065
37.377777099609375,1000.577392578125,25.081785202026367,0.0026669050566852093,0.0038846812676638365,0.9898965954780579,-0.0007159560918807983,-7.858127355575562e-05,-0.0020922087132930756,2025-02-24 22:07:48.907180,0.2672709965278822
37.395835876464844,1000.57666015625,25.057645797729492,0.001939567388035357,0.0031563034281134605,0.9896529316902161,0.0004939660429954529,-0.00041663646697998047,-0.001141764223575592,2025-02-24 22:07:49.033829,0.21019461291451436
37.41389083862305,1000.57958984375,25.090837478637695,0.07321866601705551,-0.12230152636766434,0.9779554605484009,0.02798289805650711,0.002943122759461403,-0.1315614879131317,2025-02-24 22:07:49.163985,8.115629062889015
37.468055725097656,1000.585693359375,25.130062103271484,0.0016971214208751917,0.005584229249507189,0.9916024804115295,0.00048566609621047974,-0.00010933540761470795,-0.00022167712450027466,2025-02-24 22:07:49.290705,0.33049124736553054
37.395835876464844,1000.577880859375,25.37748146057129,0.0029093509074300528,0.004370266571640968,0.988434374332428,-0.00012607872486114502,0.0008103465661406517,0.002188105136156082,2025-02-24 22:07:49.421187,0.2982320173461566
37.35972213745117,1000.5771484375,25.090837478637695,0.001939567388035357,0.004370266571640968,0.9901403188705444,-0.0010126829147338867,0.0028904788196086884,0.0009543523192405701,2025-02-24 22:07:49.549168,0.2711181948310636
37.323612213134766,1000.581298828125,25.084802627563477,0.007515823468565941,-0.032083041965961456,0.9911150336265564,0.0034851878881454468,-0.00131920725107193,-0.026851357892155647,2025-02-24 22:07:49.692218,1.866058798486673
37.45000076293945,1000.580322265625,25.166269302368164,0.002424459205940366,0.0038846812676638365,0.9881907105445862,0.001047380268573761,-0.0021862275898456573,0.002723468467593193,2025-02-24 22:07:49.826423,0.2602133777711336
37.35972213745117,1000.579345703125,24.819278717041016,0.00315179699100554,0.0048558516427874565,0.987459659576416,-0.002295874059200287,0.0002133287489414215,0.002362675964832306,2025-02-24 22:07:49.962780,0.32915456925656283
37.395835876464844,1000.580322265625,24.858503341674805,0.001939567388035357,0.0031563034281134605,0.9872159361839294,-0.002254679799079895,0.00022640638053417206,0.0014133099466562271,2025-02-24 22:07:50.102260,0.2106827727143241
37.323612213134766,1000.587890625,25.018421173095703,0.0033942428417503834,0.0048558516427874565,0.9879470467567444,-0.001609213650226593,0.0004989709705114365,-0.00010501034557819366,2025-02-24 22:07:50.235380,0.3366973025133472
37.41389083862305,1000.59423828125,25.667142868041992,0.0033942428417503834,0.005341436713933945,0.9877033233642578,-0.002181410789489746,0.0016885828226804733,0.0019904915243387222,2025-02-24 22:07:50.383865,0.3597395775530997
37.395835876464844,1000.59423828125,24.99428367614746,0.0026669050566852093,0.0038846812676638365,0.9901403188705444,0.0035667046904563904,-0.0019208192825317383,0.001043437048792839,2025-02-24 22:07:50.535927,0.2672576143926066
37.395835876464844,1000.5849609375,24.95807456970215,0.00024244592350441962,0.0048558516427874565,0.9920898675918579,-0.00010529905557632446,0.001120961271226406,0.00010271184146404266,2025-02-24 22:07:50.681871,0.27516763493575985
37.43194580078125,1000.59033203125,25.078767776489258,0.00315179699100554,0.004613059107214212,0.987459659576416,0.00020859390497207642,0.0035011330619454384,0.0024562589824199677,2025-02-24 22:07:50.841595,0.31766629830753346
37.45000076293945,1000.585205078125,25.139114379882812,0.004364026710391045,0.005098644178360701,0.9872159361839294,0.002018578350543976,-0.00017877668142318726,0.003330804407596588,2025-02-24 22:07:50.996156,0.3817273478820472
37.34166717529297,1000.57958984375,25.03652572631836,0.002424459205940366,0.004370266571640968,0.9889218211174011,-0.0013116225600242615,0.0009930497035384178,0.0008375793695449829,2025-02-24 22:07:51.153926,0.28374353655233986
37.34166717529297,1000.578369140625,24.903762817382812,0.00315179699100554,0.0048558516427874565,0.9886780977249146,-0.003039419651031494,-0.0005465932190418243,0.0017206519842147827,2025-02-24 22:07:51.293328,0.32874649922075116
37.43194580078125,1000.58251953125,24.798158645629883,0.001939567388035357,0.005584229249507189,0.988434374332428,0.0009052082896232605,0.0003472883254289627,0.0013579558581113815,2025-02-24 22:07:51.425699,0.3358165082593898
37.323612213134766,1000.57958984375,24.946006774902344,0.0033942428417503834,0.0048558516427874565,0.9896529316902161,-0.002998568117618561,0.0012265173718333244,0.0006717201322317123,2025-02-24 22:07:51.552971,0.3360990904092573
37.377777099609375,1000.5712890625,25.0606632232666,0.0029093509074300528,0.006312606856226921,0.9896529316902161,-0.002323262393474579,0.0003049280494451523,0.0018606223165988922,2025-02-24 22:07:51.683255,0.39433276019611185
37.41389083862305,1000.57080078125,25.211528778076172,0.0021820133551955223,0.005584229249507189,0.9886780977249146,0.00018685311079025269,-0.0008761510252952576,0.0038805119693279266,2025-02-24 22:07:51.809977,0.3404968445114151
37.43194580078125,1000.568359375,24.789106369018555,0.0029093509074300528,0.005098644178360701,0.9881907105445862,-0.0010054334998130798,0.0009195180609822273,-0.0013084951788187027,2025-02-24 22:07:51.940143,0.33353607489995096
37.41389083862305,1000.5751953125,25.10592269897461,0.0029093509074300528,0.005584229249507189,0.9898965954780579,0.0005043372511863708,0.0026957131922245026,0.0005066320300102234,2025-02-24 22:07:52.070307,0.35715046790475685
37.35972213745117,1000.571044921875,25.19040870666504,0.00315179699100554,0.004370266571640968,0.9889218211174011,0.00048752129077911377,0.0014198049902915955,-0.0006761234253644943,2025-02-24 22:07:52.197003,0.30592908553163256
37.43194580078125,1000.579833984375,24.979196548461914,0.0016971214208751917,0.005098644178360701,0.987459659576416,0.0022377371788024902,0.0007819784805178642,0.0005778931081295013,2025-02-24 22:07:52.327261,0.30558125323009266
37.395835876464844,1000.583984375,24.810226440429688,0.0021820133551955223,0.005584229249507189,0.9881907105445862,0.0007171779870986938,0.00047075655311346054,0.0008437875658273697,2025-02-24 22:07:52.454729,0.340664817134602
37.41389083862305,1000.58447265625,25.22359848022461,0.0029093509074300528,0.006069814320653677,0.9891654849052429,0.00037782639265060425,0.0019262805581092834,0.001085679978132248,2025-02-24 22:07:52.581843,0.38207456647248067
37.35972213745117,1000.58349609375,25.021438598632812,0.0026669050566852093,0.004613059107214212,0.9891654849052429,-0.005870386958122253,-0.0005352720618247986,0.00226583331823349,2025-02-24 22:07:52.712426,0.30241189657713713
37.35972213745117,1000.58837890625,25.1029052734375,0.04170069843530655,0.00024279257922898978,0.987459659576416,0.001991741359233856,-0.00021208450198173523,0.07098913192749023,2025-02-24 22:07:52.840734,2.3698590347678516
37.28750228881836,1000.595458984375,24.858503341674805,-0.06294309347867966,0.007526569999754429,0.9908714294433594,-0.002284318208694458,-0.0005175173282623291,0.025479672476649284,2025-02-24 22:07:52.969424,3.5872502087759535
37.395835876464844,1000.59326171875,24.930919647216797,0.002424459205940366,0.004127473570406437,0.987459659576416,0.0016452372074127197,-0.0008056145161390305,-0.001707606017589569,2025-02-24 22:07:53.096233,0.27221341836701285
37.395835876464844,1000.60205078125,24.855485916137695,0.00315179699100554,0.0038846812676638365,0.9894092082977295,-0.0007413327693939209,-0.000829232856631279,-0.0016658306121826172,2025-02-24 22:07:53.232592,0.28389031542862037
37.34166717529297,1000.599853515625,24.99730110168457,0.0016971214208751917,0.004370266571640968,0.9877033233642578,-0.0006257742643356323,0.0015907064080238342,-0.00011385604739189148,2025-02-24 22:07:53.365094,0.26650498431404457
37.35972213745117,1000.60791015625,25.127044677734375,0.0014546754537150264,0.006555399391800165,0.9838041663169861,0.0032333657145500183,0.00041724275797605515,-0.00723649188876152,2025-02-24 22:07:53.502880,0.3832743612196276
37.45000076293945,1000.6103515625,25.042560577392578,0.001212229602970183,0.006069814320653677,0.9879470467567444,-0.006289392709732056,-0.0004906672984361649,-0.027260592207312584,2025-02-24 22:07:53.630921,0.3517154860947971
37.28750228881836,1000.610595703125,25.018421173095703,0.028851065784692764,-0.008684132248163223,0.9847790002822876,-0.00258009135723114,0.001619674265384674,-0.11689222604036331,2025-02-24 22:07:53.758192,1.7173407002501655
37.30555725097656,1000.61328125,25.121009826660156,0.0014546754537150264,0.004127473570406437,0.9881907105445862,-0.0010632649064064026,0.001290624961256981,0.0021876227110624313,2025-02-24 22:07:53.885408,0.24864777634241983
37.395835876464844,1000.6083984375,24.970144271850586,-0.007158233784139156,0.017966650426387787,0.9864848256111145,0.0043523311614990234,0.0009372150525450706,-0.008499234914779663,2025-02-24 22:07:54.012835,1.1007164318286748
37.323612213134766,1000.616455078125,25.015403747558594,0.002424459205940366,0.004613059107214212,0.9886780977249146,0.0034123510122299194,-0.001160789281129837,0.0015576612204313278,2025-02-24 22:07:54.143256,0.2960059105823643
37.41389083862305,1000.610595703125,25.015403747558594,0.0033942428417503834,0.005098644178360701,0.9869722723960876,-0.002911776304244995,0.002161005511879921,0.0011701155453920364,2025-02-24 22:07:54.270139,0.34841725353147707
37.28750228881836,1000.616943359375,25.83611297607422,0.00315179699100554,0.004613059107214212,0.9859974384307861,0.002540193498134613,7.070600986480713e-06,0.00021003000438213348,2025-02-24 22:07:54.402971,0.31818205824685863
37.28750228881836,1000.603515625,24.891695022583008,0.003636688692495227,0.005584229249507189,0.9862411618232727,-0.0004515722393989563,0.0003172280266880989,0.001704525202512741,2025-02-24 22:07:54.530412,0.37939049498042965
37.468055725097656,1000.609619140625,24.605051040649414,0.00315179699100554,0.005098644178360701,0.9877033233642578,-0.0009816065430641174,0.0003167474642395973,0.0010471120476722717,2025-02-24 22:07:54.658107,0.34074520789702106
37.45000076293945,1000.60791015625,24.88264274597168,0.002424459205940366,0.005584229249507189,0.9889218211174011,0.0008579567074775696,0.0011969935148954391,-0.0004539564251899719,2025-02-24 22:07:54.785136,0.3456584594938687
37.43194580078125,1000.606689453125,25.02747344970703,0.003879134776070714,0.004613059107214212,0.9896529316902161,0.0008192658424377441,0.0014321617782115936,0.0015976577997207642,2025-02-24 22:07:54.914630,0.34196021553294276
37.468055725097656,1000.60693359375,24.949024200439453,0.002424459205940366,0.005341436713933945,0.987459659576416,-0.0006792545318603516,-0.0010028276592493057,0.001264294609427452,2025-02-24 22:07:55.050960,0.3335463333397216
37.43194580078125,1000.60693359375,24.87660789489746,0.00315179699100554,0.004613059107214212,0.987459659576416,-0.0006212890148162842,-0.0012797955423593521,0.004210006445646286,2025-02-24 22:07:55.181237,0.3176893510856507
37.377777099609375,1000.608642578125,24.828330993652344,0.0026669050566852093,0.005098644178360701,0.987459659576416,-0.0029272735118865967,0.002010636031627655,0.0008017178624868393,2025-02-24 22:07:55.310838,0.3271448460757324
37.35972213745117,1000.606201171875,24.75893211364746,0.001939567388035357,0.004613059107214212,0.9867285490036011,0.0028204619884490967,-0.001574171707034111,0.00016430392861366272,2025-02-24 22:07:55.441060,0.28479965933165846
37.43194580078125,1000.60693359375,24.964109420776367,0.002424459205940366,0.005584229249507189,0.988434374332428,-0.002027861773967743,0.0008605038747191429,-0.0001566130667924881,2025-02-24 22:07:55.574425,0.34580011612025513
37.377777099609375,1000.60595703125,25.160234451293945,0.0029093509074300528,0.005584229249507189,0.987459659576416,0.0058121830224990845,-0.0024563297629356384,-0.0004214104264974594,2025-02-24 22:07:55.704396,0.3581130872190907
37.41389083862305,1000.611083984375,24.88566017150879,0.001212229602970183,0.004370266571640968,0.9879470467567444,-0.0011471062898635864,0.0005528302863240242,0.002610769122838974,2025-02-24 22:07:55.840624,0.25774564532516464
37.34166717529297,1000.603271484375,25.02747344970703,0.00315179699100554,0.006312606856226921,0.9867285490036011,-0.002035006880760193,0.0011097658425569534,0.00045698322355747223,2025-02-24 22:07:55.978874,0.4014703767592552
37.41389083862305,1000.59716796875,25.042560577392578,0.0026669050566852093,0.005827021785080433,0.984535276889801,-0.0007811188697814941,-0.0010242722928524017,-0.00017398782074451447,2025-02-24 22:07:56.106503,0.3654691635750733
37.28750228881836,1000.59619140625,24.91583251953125,0.0029093509074300528,0.006798191927373409,0.9869722723960876,-0.0004244968295097351,-7.409229874610901e-05,-0.0001883767545223236,2025-02-24 22:07:56.233509,0.4206718974922916
37.45000076293945,1000.59619140625,25.1029052734375,0.0021820133551955223,0.005827021785080433,0.9881907105445862,0.0013510659337043762,-0.001227397471666336,-0.002299334853887558,2025-02-24 22:07:56.362000,0.3535632615902371
37.34166717529297,1000.597412109375,24.795141220092773,0.0029093509074300528,0.006069814320653677,0.9879470467567444,-0.003193408250808716,-0.0008811410516500473,-0.0013874080032110214,2025-02-24 22:07:56.501010,0.3825227723856803
37.25138854980469,1000.593505859375,24.752899169921875,0.004364026710391045,0.005584229249507189,0.9864848256111145,0.0004358738660812378,-0.0005666129291057587,0.001636594533920288,2025-02-24 22:07:56.631215,0.4033964257783112
37.34166717529297,1000.593017578125,25.175321578979492,0.0033942428417503834,0.006069814320653677,0.9879470467567444,-0.0004139319062232971,0.000628235749900341,0.00040103867650032043,2025-02-24 22:07:56.761550,0.39523659919465953
37.52222442626953,1000.589599609375,25.130062103271484,0.0033942428417503834,0.005584229249507189,0.988434374332428,0.0017524287104606628,-0.0005838070064783096,0.0015636328607797623,2025-02-24 22:07:56.894289,0.3712395682134171
37.30555725097656,1000.591064453125,24.774019241333008,0.0014546754537150264,0.004613059107214212,0.9872159361839294,-0.0018994808197021484,0.0009623831138014793,-0.0023419056087732315,2025-02-24 22:07:57.031252,0.2750864853984808
37.323612213134766,1000.5927734375,24.837383270263672,0.00315179699100554,0.004613059107214212,0.9869722723960876,0.001396462321281433,-0.001171790063381195,0.0024955198168754578,2025-02-24 22:07:57.162309,0.3178646199776321
37.45000076293945,1000.588134765625,25.03049087524414,0.0016971214208751917,0.02355087921023369,0.9889218211174011,0.005518779158592224,-0.0008122455328702927,0.11745220422744751,2025-02-24 22:07:57.291403,1.3404675497815943
37.323612213134766,1000.59130859375,25.03652572631836,0.014304309152066708,0.004370266571640968,0.994283139705658,-0.002165079116821289,-0.00014419853687286377,0.04305034875869751,2025-02-24 22:07:57.427283,0.8445891942689983
37.395835876464844,1000.5947265625,25.18739128112793,0.044125158339738846,0.005098644178360701,0.9808798432350159,0.0034840628504753113,-0.0007248502224683762,0.021253127604722977,2025-02-24 22:07:57.560234,2.5409786122140465
37.395835876464844,1000.589111328125,24.91884994506836,0.0026669050566852093,0.006555399391800165,0.9881907105445862,-0.00014985352754592896,0.0016714222729206085,-0.007524410262703896,2025-02-24 22:07:57.692530,0.40211171809333274
37.43194580078125,1000.58447265625,24.834365844726562,0.00315179699100554,0.005827021785080433,0.9872159361839294,-0.0010457634925842285,-0.0016270149499177933,-0.004285762086510658,2025-02-24 22:07:57.820081,0.3767904582050752
37.41389083862305,1000.581787109375,24.939971923828125,0.05770213156938553,0.00048558515845797956,0.9920898675918579,-0.012957632541656494,0.0014273114502429962,-0.09469381719827652,2025-02-24 22:07:57.959387,3.262222026343005
37.395835876464844,1000.57763671875,24.95505714416504,-0.025917742401361465,0.0019423406338319182,0.9908714294433594,0.008979730308055878,-0.001338096335530281,-0.010767161846160889,2025-02-24 22:07:58.096400,1.4724561726897398
37.377777099609375,1000.578369140625,25.009368896484375,0.003879134776070714,0.005341436713933945,0.9881907105445862,-0.0029000267386436462,0.0011240383610129356,-0.0036376696079969406,2025-02-24 22:07:58.223622,0.3750566950718424
37.43194580078125,1000.57373046875,24.629188537597656,0.0026669050566852093,0.005098644178360701,0.9906277060508728,-0.0031087100505828857,-0.004879036918282509,-0.0034760460257530212,2025-02-24 22:07:58.352025,0.3261332853654247
37.41389083862305,1000.573974609375,24.76496696472168,0.00315179699100554,0.0031563034281134605,0.987459659576416,0.0005177482962608337,-0.0008831825107336044,-0.005712108686566353,2025-02-24 22:07:58.479735,0.2536464553235923
37.468055725097656,1000.5693359375,24.99428367614746,0.06012658774852753,0.014081968925893307,0.991358757019043,-0.012403830885887146,-0.0014689378440380096,0.03252190351486206,2025-02-24 22:07:58.607972,3.492929370150824
37.395835876464844,1000.570556640625,24.858503341674805,0.001939567388035357,0.006555399391800165,0.9867285490036011,-0.0023025870323181152,-0.0002440139651298523,-0.0018751192837953568,2025-02-24 22:07:58.736313,0.38898975455182516
37.48611068725586,1000.565185546875,24.855485916137695,0.0014546754537150264,0.005341436713933945,0.9877033233642578,0.00024216622114181519,0.0009804582223296165,0.042770471423864365,2025-02-24 22:07:58.866127,0.3147104388378072
37.45000076293945,1000.564208984375,24.988248825073242,0.001212229602970183,0.0033990959636867046,0.9855100512504578,-0.0024988874793052673,0.0009629195556044579,-0.008007660508155823,2025-02-24 22:07:58.993949,0.20558060240797021
37.43194580078125,1000.564208984375,24.774019241333008,0.01284963358193636,-0.0038596142549067736,0.9867285490036011,0.0004410296678543091,0.001271500252187252,0.019682371988892555,2025-02-24 22:07:59.123772,0.763416276932369
37.43194580078125,1000.564453125,24.900747299194336,0.001939567388035357,0.0031563034281134605,0.9872159361839294,0.002223081886768341,0.001524370163679123,-0.009862959384918213,2025-02-24 22:07:59.251148,0.21071870408669427
37.468055725097656,1000.572998046875,24.318405151367188,0.002424459205940366,0.0048558516427874565,0.9867285490036011,-0.0016388222575187683,-0.0024050939828157425,-0.005380496382713318,2025-02-24 22:07:59.382803,0.30884179948176843
37.468055725097656,1000.573486328125,25.045578002929688,0.00315179699100554,0.0038846812676638365,0.9881907105445862,0.001873023808002472,0.0006376868113875389,-0.004550090059638023,2025-02-24 22:07:59.517621,0.28425303609518365
37.468055725097656,1000.576904296875,24.810226440429688,0.0029093509074300528,0.005341436713933945,0.9886780977249146,0.0024313852190971375,-0.0014351941645145416,-0.006419772282242775,2025-02-24 22:07:59.645376,0.3454626448535404
